year;country;desc country;commodity group;main commercial species;ers code;english name;volume(kg);weight;value(eur)
2010;IT;Italy;Freshwater fish;Freshwater catfish;ITP;Channel catfish;104000;Live weight;312000
2010;IT;Italy;Salmonids;Trout;LAT;Lake trout(=Char);38616000;Live weight;95780000
2010;IT;Italy;Freshwater fish;Tilapia;OEA;Blue tilapia;20000;Live weight;67000
2010;IT;Italy;Other marine fish;Seabream, gilthead;SBG;Gilthead seabream;5869000;Live weight;36954000
2010;IT;Italy;Flatfish;Sole, common;SOL;Common sole;0;Live weight;1000
2010;LV;Latvia;Crustaceans;Freshwater crayfish;AYS;Euro-American crayfishes nei;0;Live weight;4000
2010;LV;Latvia;Freshwater fish;Other freshwater fish;CGO;Goldfish;17000;Live weight;16000
2010;LV;Latvia;Freshwater fish;Carp;FCG;Grass carp(=White amur);3000;Live weight;15000
2010;LV;Latvia;Freshwater fish;Carp;FCP;Common carp;439000;Live weight;858000
2010;LV;Latvia;Freshwater fish;Other freshwater fish;FPE;European perch;1000;Live weight;2000
2010;LV;Latvia;Freshwater fish;Pike;FPI;Northern pike;18000;Live weight;46000
2010;LV;Latvia;Freshwater fish;Pike-perch;FPP;Pike-perch;1000;Live weight;3000
2010;LV;Latvia;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;5000;Live weight;13000
2010;LV;Latvia;Freshwater fish;Other freshwater fish;FTE;Tench;11000;Live weight;28000
2010;LV;Latvia;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;27000;Live weight;65000
2010;LV;Latvia;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;11000;Live weight;69000
2010;LV;Latvia;Freshwater fish;Carp;SVC;Silver carp;0;Live weight;1000
2010;LV;Latvia;Salmonids;Trout;TRO;Trouts nei;11000;Live weight;55000
2010;LV;Latvia;Salmonids;Trout;TRR;Rainbow trout;4000;Live weight;20000
2010;MT;Malta;Tuna and tuna-like species;Tuna, bluefin;BFT;Atlantic bluefin tuna;4955000;Live weight;73705000
2010;MT;Malta;Other marine fish;Seabass, European;BSS;European seabass;102000;Live weight;819000
2010;MT;Malta;Other marine fish;Other marine fish;MZZ;Marine fishes nei;69000;Live weight;641000
2010;MT;Malta;Other marine fish;Seabream, gilthead;SBG;Gilthead seabream;1755000;Live weight;7053000
2010;NL;Netherlands;Other marine fish;Other marine fish;AGD;Sharktooth moray;140000;Live weight;1268000
2010;NL;Netherlands;Freshwater fish;Freshwater catfish;CLZ;North African catfish;3200000;Live weight;3520000
2010;NL;Netherlands;Bivalves and other molluscs and aquatic invertebrates;Oyster;CSC;Hooded oyster;3958000;Live weight;4279000
2010;NL;Netherlands;Freshwater fish;Eel;ELE;European eel;3000000;Live weight;25500000
2010;NL;Netherlands;Freshwater fish;Pike-perch;FPP;Pike-perch;100000;Live weight;1049000
2010;NL;Netherlands;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;270000;Live weight;2000000
2010;NL;Netherlands;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MUS;Blue mussel;56227000;Live weight;69137000
2010;NL;Netherlands;Flatfish;Turbot;TUR;Turbot;250000;Live weight;2248000
2010;PL;Poland;Freshwater fish;Freshwater catfish;CLZ;North African catfish;650000;Live weight;1510000
2010;PL;Poland;Freshwater fish;Carp;FCG;Grass carp(=White amur);579000;Live weight;1188000
2010;PL;Poland;Freshwater fish;Carp;FCP;Common carp;15400000;Live weight;32875000
2010;PL;Poland;Freshwater fish;Other freshwater fish;FCY;Cyprinids nei;500000;Live weight;1026000
2010;PL;Poland;Freshwater fish;Pike;FPI;Northern pike;150000;Live weight;472000
2010;PL;Poland;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;162000;Live weight;444000
2010;PL;Poland;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;200000;Live weight;629000
2010;PL;Poland;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;170000;Live weight;1070000
2010;PL;Poland;Salmonids;Trout;TRR;Rainbow trout;12940000;Live weight;28307000
2010;PT;Portugal;Other marine fish;Seabass, European;BSS;European seabass;397000;Live weight;2328000
2010;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;COC;Common edible cockle;91000;Live weight;59000
2010;PT;Portugal;Cephalopods;Cuttlefish;CTC;Common cuttlefish;0;Live weight;3000
2010;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;CTG;Grooved carpet shell;2535000;Live weight;18700000
2010;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;CTS;Pullet carpet shell;1000;Live weight;7000
2010;PT;Portugal;Freshwater fish;Eel;ELE;European eel;0;Live weight;2000
2010;PT;Portugal;Other marine fish;Other marine fish;MGR;Meagre;38000;Live weight;156000
2010;PT;Portugal;Other marine fish;Other marine fish;MGS; ;0;Live weight;1000
2010;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MYV;Mytilus mussels nei;166000;Live weight;53000
2010;PT;Portugal;Other marine fish;Other marine fish;MZZ;Marine fishes nei;1000;Live weight;1000
2010;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYC;Cupped oysters nei;229000;Live weight;396000
2010;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYG;Pacific cupped oyster;319000;Live weight;705000
2010;PT;Portugal;Crustaceans;Shrimp, miscellaneous;PVR;Atlantic ditch shrimp;3000;Live weight;5000
2010;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;RAE;European razor clam;0;Live weight;0
2010;PT;Portugal;Other marine fish;Seabream, gilthead;SBG;Gilthead seabream;1053000;Live weight;5316000
2010;PT;Portugal;Flatfish;Sole, common;SOL;Common sole;15000;Live weight;180000
2010;PT;Portugal;Other marine fish;Seabream, other;SRG;Sargo breams nei;0;Live weight;1000
2010;PT;Portugal;Other marine fish;Seabream, other;SWA;White seabream;0;Live weight;3000
2010;PT;Portugal;Salmonids;Trout;TRR;Rainbow trout;950000;Live weight;2201000
2010;PT;Portugal;Salmonids;Trout;TRS;Sea trout;2000;Live weight;8000
2010;PT;Portugal;Flatfish;Turbot;TUR;Turbot;2424000;Live weight;17139000
2010;PT;Portugal;Bivalves and other molluscs and aquatic invertebrates;Clam;VNA;Golden carpet shell;0;Live weight;1000
2010;RO;Romania;Freshwater fish;Other freshwater fish;AAA;Adriatic sturgeon;1285000;Live weight;1569000
2010;RO;Romania;Freshwater fish;Carp;BIC;Bighead carp;6008000;Live weight;3798000
2010;RO;Romania;Freshwater fish;Eel;ELE;European eel;0;Live weight;594000
2010;RO;Romania;Freshwater fish;Pike;FPI;Northern pike;31000;Live weight;70000
2010;RO;Romania;Freshwater fish;Pike-perch;FPP;Pike-perch;57000;Live weight;163000
2010;RO;Romania;Salmonids;Trout;LAT;Lake trout(=Char);1400000;Live weight;4986000
2010;RO;Romania;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;164000;Live weight;467000
2010;SE;Sweden;Freshwater fish;Other freshwater fish;AAA;Adriatic sturgeon;94000;Live weight;692000
2010;SE;Sweden;Crustaceans;Freshwater crayfish;AAS;Noble crayfish;1000;Live weight;24000
2010;SE;Sweden;Salmonids;Other salmonids;ACH;Arctic char;1307000;Live weight;5795000
2010;SE;Sweden;Freshwater fish;Eel;ELE;European eel;95000;Live weight;845000
2010;SE;Sweden;Salmonids;Trout;LAT;Lake trout(=Char);7859000;Live weight;21879000
2010;SE;Sweden;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MUS;Blue mussel;1382000;Live weight;651000
2010;SI;Slovenia;Freshwater fish;Other freshwater fish;AAA;Adriatic sturgeon;86000;Live weight;82000
2010;SI;Slovenia;Freshwater fish;Carp;BIC;Bighead carp;168000;Live weight;403000
2010;SI;Slovenia;Other marine fish;Seabass, European;BSS;European seabass;42000;Live weight;208000
2010;SI;Slovenia;Freshwater fish;Pike;FPI;Northern pike;1000;Live weight;12000
2010;SI;Slovenia;Freshwater fish;Pike-perch;FPP;Pike-perch;1000;Live weight;6000
2010;SI;Slovenia;Salmonids;Trout;LAT;Lake trout(=Char);482000;Live weight;1457000
2010;SI;Slovenia;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MSM;Mediterranean mussel;78000;Live weight;39000
2010;SK;Slovakia;Freshwater fish;Other freshwater fish;ASU;Asp;1000;Live weight;5000
2010;SK;Slovakia;Freshwater fish;Other freshwater fish;CGO;Goldfish;1000;Live weight;1000
2010;SK;Slovakia;Freshwater fish;Carp;FCG;Grass carp(=White amur);5000;Live weight;15000
2010;SK;Slovakia;Freshwater fish;Carp;FCP;Common carp;117000;Live weight;344000
2010;SK;Slovakia;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;1000;Live weight;6000
2010;SK;Slovakia;Freshwater fish;Carp;SVC;Silver carp;8000;Live weight;8000
2010;SK;Slovakia;Salmonids;Trout;SVF;Brook trout;2000;Live weight;11000
2010;SK;Slovakia;Salmonids;Trout;TRR;Rainbow trout;546000;Live weight;1834000
2010;SK;Slovakia;Salmonids;Trout;TRS;Sea trout;6000;Live weight;58000
2010;UK;United Kingdom;Salmonids;Other salmonids;ACH;Arctic char;14000;Live weight;88000
2010;UK;United Kingdom;Other marine fish;Seabass, European;BSS;European seabass;473000;Live weight;2481000
2010;UK;United Kingdom;Bivalves and other molluscs and aquatic invertebrates;Clam;CLH;Northern quahog(=Hard clam);12000;Live weight;43000
2010;UK;United Kingdom;Bivalves and other molluscs and aquatic invertebrates;Clam;CLJ;Japanese carpet shell;15000;Live weight;52000
2010;UK;United Kingdom;Freshwater fish;Freshwater catfish;CLZ;North African catfish;3000;Live weight;7000
2010;UK;United Kingdom;Bivalves and other molluscs and aquatic invertebrates;Clam;COC;Common edible cockle;7000;Live weight;11000
2010;UK;United Kingdom;Groundfish;Cod;COD;Atlantic cod;1000;Live weight;4000
2010;UK;United Kingdom;Freshwater fish;Other freshwater fish;FBM;Freshwater bream;7000;Live weight;117000
2010;UK;United Kingdom;Freshwater fish;Carp;FCC;Crucian carp;3000;Live weight;72000
2010;UK;United Kingdom;Freshwater fish;Carp;FCP;Common carp;248000;Live weight;3754000
2010;UK;United Kingdom;Freshwater fish;Other freshwater fish;FRO;Roach;4000;Live weight;27000
2010;UK;United Kingdom;Freshwater fish;Other freshwater fish;FTE;Tench;12000;Live weight;250000
2010;UK;United Kingdom;Flatfish;Halibut, Atlantic;HAL;Atlantic halibut;139000;Live weight;972000
2010;UK;United Kingdom;Bivalves and other molluscs and aquatic invertebrates;Mussel, other;MSX;Sea mussels nei;30212000;Live weight;24125000
2010;UK;United Kingdom;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYF;European flat oyster;117000;Live weight;409000
2010;UK;United Kingdom;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYG;Pacific cupped oyster;1150000;Live weight;1474000
2010;UK;United Kingdom;Bivalves and other molluscs and aquatic invertebrates;Scallop;QSC;Queen scallop;7000;Live weight;26000
2010;UK;United Kingdom;Salmonids;Salmon;SAL;Atlantic salmon;154633000;Live weight;515749000
2010;UK;United Kingdom;Salmonids;Trout;SVF;Brook trout;0;Live weight;4000
2010;UK;United Kingdom;Freshwater fish;Tilapia;TLN;Nile tilapia;135000;Live weight;346000
2010;UK;United Kingdom;Salmonids;Trout;TRR;Rainbow trout;13594000;Live weight;37376000
2010;UK;United Kingdom;Salmonids;Trout;TRS;Sea trout;580000;Live weight;3378000
2010;UK;United Kingdom;Flatfish;Turbot;TUR;Turbot;0;Live weight;2000
2010;LT;Lithuania;Freshwater fish;Carp;BIC;Bighead carp;30000;Live weight;58000
2010;LT;Lithuania;Freshwater fish;Carp;FCC;Crucian carp;22000;Live weight;19000
2010;LT;Lithuania;Freshwater fish;Carp;FCG;Grass carp(=White amur);12000;Live weight;30000
2010;LT;Lithuania;Freshwater fish;Carp;FCP;Common carp;2951000;Live weight;5399000
2010;LT;Lithuania;Freshwater fish;Pike;FPI;Northern pike;12000;Live weight;35000
2010;LT;Lithuania;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;43000;Live weight;206000
2010;LT;Lithuania;Freshwater fish;Other freshwater fish;FTE;Tench;0;Live weight;1000
2010;LT;Lithuania;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;17000;Live weight;97000
2010;ES;Spain;Salmonids;Salmon;SAL;Atlantic salmon;79000;Live weight;356000
2010;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Clam;RAZ;Solen razor clams nei;0;Live weight;1000
2010;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Scallop;QSC;Queen scallop;1000;Live weight;3000
2010;ES;Spain;Crustaceans;Freshwater crayfish;PCL;Signal crayfish;0;Live weight;2000
2010;ES;Spain;Crustaceans;Shrimp, miscellaneous;PAL;Palaemonid shrimps nei;63000;Live weight;165000
2010;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYG;Pacific cupped oyster;600000;Live weight;1166000
2010;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYF;European flat oyster;935000;Live weight;4140000
2010;ES;Spain;Cephalopods;Octopus;OCC;Common octopus;10000;Live weight;46000
2010;ES;Spain;Flatfish;Sole, other;OAL;Senegalese sole;74000;Live weight;737000
2010;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MSM;Mediterranean mussel;189090000;Live weight;94998000
2010;ES;Spain;Other marine fish;Other marine fish;MGS; ;128000;Live weight;439000
2010;ES;Spain;Other marine fish;Other marine fish;MGR;Meagre;1853000;Live weight;6697000
2010;ES;Spain;Crustaceans;Shrimp, warmwater;KUP;Kuruma prawn;40000;Live weight;1102000
2010;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Molluscs and aquatic invertebrates, other;GAS;Gastropods nei;3000;Live weight;10000
2010;ES;Spain;Freshwater fish;Other freshwater fish;FTE;Tench;41000;Live weight;387000
2010;ES;Spain;Freshwater fish;Carp;FCP;Common carp;3000;Live weight;20000
2010;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Clam;EQE;Pod razor shell;4000;Live weight;76000
2010;ES;Spain;Freshwater fish;Eel;ELE;European eel;423000;Live weight;3689000
2010;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Clam;CTS;Pullet carpet shell;290000;Live weight;4549000
2010;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Clam;CTG;Grooved carpet shell;217000;Live weight;4863000
2010;ES;Spain;Crustaceans;Shrimp, miscellaneous;CPR;Common prawn;0;Live weight;3000
2010;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Clam;COC;Common edible cockle;512000;Live weight;2760000
2010;ES;Spain;Bivalves and other molluscs and aquatic invertebrates;Clam;CLJ;Japanese carpet shell;1101000;Live weight;6776000
2010;ES;Spain;Other marine fish;Seabass, European;BSS;European seabass;11491000;Live weight;66880000
2010;ES;Spain;Tuna and tuna-like species;Tuna, bluefin;BFT;Atlantic bluefin tuna;1793000;Live weight;24964000
2010;ES;Spain;Other marine fish;Smelt;ATB;Big-scale sand smelt;1000;Live weight;2000
2010;ES;Spain;Freshwater fish;Other freshwater fish;APB;Siberian sturgeon;70000;Live weight;351000
2010;ES;Spain;Other marine fish;Other marine fish;AMB;Greater amberjack;2000;Live weight;31000
2010;ES;Spain;Freshwater fish;Other freshwater fish;AAA;Adriatic sturgeon;21000;Live weight;325000
2010;EL;Greece;Salmonids;Trout;TRR;Rainbow trout;2712000;Live weight;7569000
2010;EL;Greece;Other marine fish;Seabream, gilthead;SBG;Gilthead seabream;57204000;Live weight;233049000
2010;EL;Greece;Bivalves and other molluscs and aquatic invertebrates;Oyster;OYF;European flat oyster;82000;Live weight;388000
2010;EL;Greece;Other marine fish;Other marine fish;MZZ;Marine fishes nei;3181000;Live weight;14564000
2010;EL;Greece;Other marine fish;Other marine fish;MUF;Flathead grey mullet;350000;Live weight;1107000
2010;EL;Greece;Freshwater fish;Carp;FCP;Common carp;123000;Live weight;491000
2010;EL;Greece;Freshwater fish;Eel;ELE;European eel;372000;Live weight;3821000
2010;EL;Greece;Salmonids;Salmon;COH;Coho(=Silver)salmon;10000;Live weight;95000
2010;EL;Greece;Other marine fish;Seabass, European;BSS;European seabass;39884000;Live weight;174812000
2010;EL;Greece;Tuna and tuna-like species;Tuna, bluefin;BFT;Atlantic bluefin tuna;90000;Live weight;1202000
2010;EE;Estonia;Salmonids;Trout;TRR;Rainbow trout;488000;Live weight;1568000
2010;EE;Estonia;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;24000;Live weight;180000
2010;EE;Estonia;Freshwater fish;Other freshwater fish;FTE;Tench;0;Live weight;1000
2010;EE;Estonia;Freshwater fish;Other freshwater fish;FRO;Roach;0;Live weight;0
2010;EE;Estonia;Freshwater fish;Pike-perch;FPP;Pike-perch;1000;Live weight;6000
2010;EE;Estonia;Freshwater fish;Pike;FPI;Northern pike;0;Live weight;0
2010;EE;Estonia;Freshwater fish;Other freshwater fish;FPE;European perch;1000;Live weight;1000
2010;EE;Estonia;Freshwater fish;Carp;FCP;Common carp;39000;Live weight;113000
2010;EE;Estonia;Freshwater fish;Carp;FCC;Crucian carp;0;Live weight;0
2010;EE;Estonia;Freshwater fish;Other freshwater fish;FBM;Freshwater bream;0;Live weight;0
2010;EE;Estonia;Freshwater fish;Eel;ELE;European eel;20000;Live weight;153000
2010;EE;Estonia;Crustaceans;Freshwater crayfish;AAS;Noble crayfish;0;Live weight;6000
2010;DK;Denmark;Flatfish;Turbot;SOT;Spottail spiny turbot;6000;Live weight;402000
2010;DK;Denmark;Salmonids;Salmon;SAL;Atlantic salmon;15000;Live weight;80000
2010;DK;Denmark;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MUS;Blue mussel;694000;Live weight;398000
2010;DK;Denmark;Salmonids;Trout;LAT;Lake trout(=Char);29901000;Live weight;78946000
2010;DK;Denmark;Freshwater fish;Pike-perch;FPP;Pike-perch;52000;Live weight;611000
2010;DK;Denmark;Freshwater fish;Eel;ELE;European eel;1514000;Live weight;11549000
2010;DK;Denmark;Miscellaneous aquatic products;Seaweed and other algae;APL;Aquatic plants nei;5000;Live weight;20000
2010;DK;Denmark;Salmonids;Other salmonids;ACH;Arctic char;155000;Live weight;590000
2010;DK;Denmark;Freshwater fish;Other freshwater fish;AAA;Adriatic sturgeon;1000;Live weight;10000
2010;DE;Germany;Freshwater fish;Other freshwater fish;STU;Sturgeons nei;93000;Live weight;372000
2010;DE;Germany;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;217000;Live weight;760000
2010;DE;Germany;Freshwater fish;Other freshwater fish;SBH;Striped bass, hybrid;1000;Live weight;6000
2010;DE;Germany;Bivalves and other molluscs and aquatic invertebrates;Mussel Mytilus spp;MUS;Blue mussel;4905000;Live weight;4116000
2010;DE;Germany;Salmonids;Trout;LAT;Lake trout(=Char);20522000;Live weight;56486000
2010;DE;Germany;Freshwater fish;Other freshwater fish;FRF;Freshwater fishes nei;4028000;Live weight;8048000
2010;DE;Germany;Freshwater fish;Pike-perch;FPP;Pike-perch;5000;Live weight;40000
2010;DE;Germany;Freshwater fish;Carp;FCP;Common carp;9634000;Live weight;12286000
2010;DE;Germany;Freshwater fish;Eel;ELE;European eel;398000;Live weight;2788000
2010;DE;Germany;Bivalves and other molluscs and aquatic invertebrates;Oyster;CSC;Hooded oyster;80000;Live weight;721000
2010;DE;Germany;Freshwater fish;Freshwater catfish;CLZ;North African catfish;285000;Live weight;645000
2010;DE;Germany;Salmonids;Other salmonids;CHR;Chars nei;526000;Live weight;1448000
2010;CZ;Czechia;Freshwater fish;Freshwater catfish;SOM;Wels(=Som)catfish;47000;Live weight;226000
2010;CZ;Czechia;Salmonids;Trout;LAT;Lake trout(=Char);738000;Live weight;2299000
2010;CZ;Czechia;Freshwater fish;Other freshwater fish;FTE;Tench;215000;Live weight;591000
